customer_id,became_member_on,gender,age,income,member_Year,member_Month,member_Date
f332bf90ca5a4029afcb298a02ca7ad3,20151106,,118,,2015,11,06
279318c88a9e451084f9c59a827f21a7,20151004,,118,,2015,10,04
116b28e2983c44039eb8b20292742c94,20180530,,118,,2018,05,30
d16403ad52be42c18ac748776dad8b17,20170219,,118,,2017,02,19
928bb18c19d14eda9eea213a4ec94360,20180222,,118,,2018,02,22
4363de49f81748e8979fe15f072765b3,20170307,,118,,2017,03,07
8c20d3c8e4ef4ad997923937a2637851,20160405,,118,,2016,04,05
169bbd7e0d224a4aa056495c8629dd0b,20160515,,118,,2016,05,15
8b12ab28bd434453aeafd30fe6dfd7c1,20171204,,118,,2017,12,04
6ceaadc496204beb883e5fd9e2da7ae7,20180114,,118,,2018,01,14
4f02999a3969418f9d5a5f0e26da560f,20150815,,118,,2015,08,15
0c2f0f0606384933a1d47dcc022bee2e,20170726,,118,,2017,07,26
7440289df83149598c81f89fdcc9c51c,20150907,,118,,2015,09,07
37ca07481c124d98ac1eaca5ee1f4146,20170407,,118,,2017,04,07
c0fcc9ca74a74f448cb2f12de0ef3919,20160129,,118,,2016,01,29
8325ee2e90034acc83c5aa607b47d5d9,20180108,,118,,2018,01,08
8778b4fe9ab94f04888cbac6b883b406,20180416,,118,,2018,04,16
81c0582ea9ba4d8ca9ef401031694569,20180104,,118,,2018,01,04
9b0f5580dcd8430db0dcac0f1dca723c,20171015,,118,,2017,10,15
2bc488b1838449ebb5550f7772483a4a,20171208,,118,,2017,12,08
44bc885489ce416cb560bba9b4b23d0e,20160214,,118,,2016,02,14
59557495e3524b08ba670f8d93b1d51a,20171010,,118,,2017,10,10
bbac698d05484da5930ea209dda9c087,20180418,,118,,2018,04,18
1b0aefbe38e04590808dc375e92387ce,20180521,,118,,2018,05,21
02d2c404f19440ff9038c0d60a695cbd,20170918,,118,,2017,09,18
1d02e70963a6471c9fe05962b0766d32,20170325,,118,,2017,03,25
ce8b82092e674393ba1c9a03f30d4551,20170106,,118,,2017,01,06
33f539b4b48e4122b8167955dac0a21f,20171225,,118,,2017,12,25
5b1d549a82fe4688857a5cdaed83d5a1,20170901,,118,,2017,09,01
aef581890b724d55bb806394eb7e76e7,20170523,,118,,2017,05,23
ee774ac3e943426393dcc219afde60de,20160219,,118,,2016,02,19
0100dbd4e8554aa69b73b6ac0547f6bf,20171228,,118,,2017,12,28
92672133d37c4d9ca17e23d40f870017,20151127,,118,,2015,11,27
733a911a89674d74875a2f6940b0e4ef,20150622,,118,,2015,06,22
856a6b35bd6d428591546ccea00cfb29,20180122,,118,,2018,01,22
092e0c1da23a48f3bc18627d390e83d5,20161222,,118,,2016,12,22
a1fecde30e6842178763eaabe1d77b2d,20170828,,118,,2017,08,28
193c5e1694774171aed21630226e1147,20161019,,118,,2016,10,19
6c489cb73b4e4241bd292ba332e2ee8c,20170529,,118,,2017,05,29
a92ee1678a77410cad6f44a6a7391ec9,20170914,,118,,2017,09,14
c25ea74fdfce45d990fb4c03e80d008e,20180514,,118,,2018,05,14
76fb5110d9f44265b3d9b5d9aebe1573,20180114,,118,,2018,01,14
4e1f3f2727bd4a2bbb3df5cf70d21a74,20170603,,118,,2017,06,03
cd7285b50d5249918fcd7ddfbbc033ea,20151004,,118,,2015,10,04
905de0fd4a18487bac15b2d95f2c1e3d,20170815,,118,,2017,08,15
cc70814cda714d2681da3d39a3a817b5,20161219,,118,,2016,12,19
4078608e9fe649918845fdb162bdb094,20180221,,118,,2018,02,21
e754520250894679afdc4697d60938c6,20180420,,118,,2018,04,20
4154541659f94da3a2e359cd419f8b33,20160712,,118,,2016,07,12
ff10813b5b234830a6c2a43ac7ae765e,20180308,,118,,2018,03,08
864cf7e991de4c7eb39c3f2936342bb9,20171124,,118,,2017,11,24
ae0e47bc419940d68686ae364e73212b,20170318,,118,,2017,03,18
45f37b268a36476ea205bed02a7ecf17,20171006,,118,,2017,10,06
c5ecd92a7d1f442fb098df6d6ab8a3e5,20160429,,118,,2016,04,29
058815f9957648d5ade6e9f8643e5e0a,20180714,,118,,2018,07,14
c006941260674255b5b74fe2d6bdb217,20151209,,118,,2015,12,09
72ec58372b764a4f96de1ea69a823ef7,20180426,,118,,2018,04,26
6509fcdc07524a27ad833731d097fd04,20140722,,118,,2014,07,22
072290a7410e49d3a1e45a89c92c58f3,20180118,,118,,2018,01,18
815e75930aed488cb61d56afb4627457,20170702,,118,,2017,07,02
970d5bbecdf4439caad43284bce5cb60,20171228,,118,,2017,12,28
0c568217dc7d47ca936b567f8a22588f,20180516,,118,,2018,05,16
c99a06c81f8540b49cb6a66719ea62dc,20161031,,118,,2016,10,31
bbef9db2011e494ba7df025a9817f44d,20161013,,118,,2016,10,13
e376f68b370949c8b4eb3829e28f46ae,20170804,,118,,2017,08,04
c78715809ceb4ff28855143c707c75b7,20170626,,118,,2017,06,26
d1a98d3953d8484286bf024fec8464b4,20150901,,118,,2015,09,01
7783eafc2596499abe578b5c6032a785,20171008,,118,,2017,10,08
3c10ab432bde490f8bc2d294eb220e60,20160125,,118,,2016,01,25
0c2b6d3f0ec041e0b3ff7bca40fd57c1,20180405,,118,,2018,04,05
67d07ddc731f420ead3ee2ff451b72ad,20180507,,118,,2018,05,07
b977a6076c4d4af6a83176a9f0be9169,20180625,,118,,2018,06,25
d0a70db109564df1be5f0cfcf3296642,20170419,,118,,2017,04,19
fa4b08b07db44bb9a1bc8dbf1d0c9dc2,20171204,,118,,2017,12,04
8d0222afd15e4107b591494ea69714f7,20170323,,118,,2017,03,23
5e911bd98a2c4d5d80e2b583a9ad3095,20180626,,118,,2018,06,26
757230e7cc8a4c4797e5027dd12b46f6,20160214,,118,,2016,02,14
7a7814117ff74dc797131e9d24287b72,20150908,,118,,2015,09,08
2f55fd614ef64ce8b9dd7e769a1931ef,20180115,,118,,2018,01,15
05929d20f3c24ffe90b919936b714dc1,20161223,,118,,2016,12,23
4767eab256df42928fad7cf899c2cc15,20171222,,118,,2017,12,22
cb351d3c1d3647a8bb6da47ae25d33c0,20161118,,118,,2016,11,18
da06c4058ee84b549216387bb1ed1adb,20160119,,118,,2016,01,19
e6e82c8a1fdc47a3b3ce99bd74d9c937,20150711,,118,,2015,07,11
cc92218e84a0477eb5dfa2433f1317ba,20180606,,118,,2018,06,06
6312a8be2d0b41ccb5aafff9eeefd71b,20160107,,118,,2016,01,07
200a4da6dfc341c8940291b10292526e,20170627,,118,,2017,06,27
afdacfb08f81438599f1b8bf44ad979e,20180108,,118,,2018,01,08
f9774a27b8784133a7afbb234d4fb08f,20171022,,118,,2017,10,22
7f4e982a72f14c619d2c4e29b1ec9806,20170816,,118,,2017,08,16
75f49e85136b4cca9ea20521d183c9e9,20171127,,118,,2017,11,27
333ae65399aa492792fe00d795f2230d,20180213,,118,,2018,02,13
80d797b106e34d9a9e9538e4169646f6,20161216,,118,,2016,12,16
1dc3755f202d4c3789d29084729acad0,20160321,,118,,2016,03,21
f3e6c94802844ef3bc919947f2c6ca54,20160222,,118,,2016,02,22
db7dbb23f1ba4e568a53e2952056925b,20160926,,118,,2016,09,26
c29e68ee544a49ecac9fc082c61abd3f,20180206,,118,,2018,02,06
b27ee195759a4d16a2f503c3ae3d40ae,20151014,,118,,2015,10,14
4b4a8aca9fce44789629a33718a4544c,20160603,,118,,2016,06,03
6dfc5d41942e4d078b6971f7c85c31d1,20160331,,118,,2016,03,31
703129cecd9041f2906320c392606bc4,20170209,,118,,2017,02,09
71d9a96b20854903a5a393415ca43c6a,20171213,,118,,2017,12,13
6e7a4ed8cccc4344a26fd66b5734141d,20160813,,118,,2016,08,13
f9007a7d6a2742908b93fe151311e205,20171209,,118,,2017,12,09
d957fa9d6d324b978d99cef8b3bfa9fc,20170825,,118,,2017,08,25
1f69a55fd38841e2ac2f092288efe8ff,20160721,,118,,2016,07,21
412b0e6652aa497ab9925526c98510f1,20170425,,118,,2017,04,25
233145afbbf9433599ed804197970a81,20160829,,118,,2016,08,29
a81cdbb246a34a9b86da98b70fc0454f,20170410,,118,,2017,04,10
dc6bff5a2cb840b09d6a3bbf0f3da9b6,20150926,,118,,2015,09,26
455d955f7c364290bd59e0c67f422324,20171226,,118,,2017,12,26
93f42414bddb4704b04bfe0aec55f0af,20161225,,118,,2016,12,25
86becbd667a94db3a3dee0854470de7c,20180107,,118,,2018,01,07
78911ab304e6496585ea2c8f4b1c7a0a,20180328,,118,,2018,03,28
5e8215fcf444409c9acbbb2ebdc2e392,20180522,,118,,2018,05,22
977674731e48466dbb0f5c7233952102,20160613,,118,,2016,06,13
bfb3fd4706764ef6b0f86d9b5f851414,20171025,,118,,2017,10,25
5aea02861ebc45f5992f8decd1086d38,20171225,,118,,2017,12,25
0726974d41e5448ebdbb441f00df925f,20180104,,118,,2018,01,04
8dcbd64b4c664b5da20e8203ca26486c,20171106,,118,,2017,11,06
c48c23ad5e914e2cb4e66661f83886bf,20170819,,118,,2017,08,19
1c28b1041b4a4b06bfb1d2bfd4ef075b,20160921,,118,,2016,09,21
974426519c1f4e6e876a7bffeec78254,20170913,,118,,2017,09,13
59bbc63953ea4b9697cc4f00e5851612,20180715,,118,,2018,07,15
95e1989381514c7bb26c6bd8c469beed,20170204,,118,,2017,02,04
600c69629916471daa0a5ca79d75b654,20160816,,118,,2016,08,16
a126d354276d4b37b32b8f2ddac3235f,20160420,,118,,2016,04,20
7a1b359ee2bc44818d7d21304973d4c8,20171208,,118,,2017,12,08
c2938f6da5f047658f1a6500e86b20b4,20180414,,118,,2018,04,14
3dad85aa966e43e8ab04f01332a748e8,20180418,,118,,2018,04,18
46c03cc2bbfc4489a3f07d71c852bc9a,20170929,,118,,2017,09,29
0b363865b7574d8d947b56a574745bbd,20170907,,118,,2017,09,07
8a315401afe44e9c9fc99ba05e4d4889,20150813,,118,,2015,08,13
8943aa83de86432c967210e709779cc4,20160129,,118,,2016,01,29
c13cd223575f47ff8fa7f53bd99b5cd8,20170907,,118,,2017,09,07
794bd333e1c4441eafc03354fe9f5836,20171203,,118,,2017,12,03
7d680b5335db412f82434247a682b727,20151202,,118,,2015,12,02
2f786c7fa8914c9d881dd68af7cfb906,20180701,,118,,2018,07,01
b27d2fa204ad4855914bb1bf678da11a,20151026,,118,,2015,10,26
728f60168a004d65bfd2dfd5f8f8ccd8,20170506,,118,,2017,05,06
c53e98bd3d794b72b466a8d4634448ee,20171102,,118,,2017,11,02
35b492fc36c949fb918c4c426e61ae39,20180131,,118,,2018,01,31
59ce6d45fab34738a238bd826cda210e,20160108,,118,,2016,01,08
c9486068f235430685ccfbeb1e0525d6,20160221,,118,,2016,02,21
db74273ffdf447aaa1deb392f3c95e29,20171223,,118,,2017,12,23
da52d3c984984a5d842acbcb73f0fca5,20160807,,118,,2016,08,07
f3fc3610d0494dfabc8bf0eb9a15afe5,20170825,,118,,2017,08,25
9b2ec72a4ee04bb1bbf360642f22e7d3,20160715,,118,,2016,07,15
2501ffd88b2b44d28810e3c3387fbcca,20170531,,118,,2017,05,31
b26d1d48ab8c4ca7b68488340093d2ec,20170227,,118,,2017,02,27
37e4b2119d754558bebf92f3a06b9650,20160920,,118,,2016,09,20
964c98dc94fb4887a6843cafa5041dd7,20151221,,118,,2015,12,21
4d0f1506ae6b494f8bf11d4ddc700fca,20151230,,118,,2015,12,30
8169650c51c844c88dd0b5f037e278bc,20160105,,118,,2016,01,05
020c2d7b3d1b4d24b9502626b2d7ef46,20160224,,118,,2016,02,24
5fe4b33c135b4f96a0eb6f1183758cdc,20180603,,118,,2018,06,03
84545eb7824b4aaa822bae2e5e6cecaa,20150824,,118,,2015,08,24
e6af8105efee45bfa81e38fe55201d1c,20151203,,118,,2015,12,03
8b3e8a3f563347e49c139b4469889c62,20171003,,118,,2017,10,03
cd32befc26c54f14a43790c6066ba231,20180526,,118,,2018,05,26
99cbd67a0475439eb62b01c777f4c5f4,20150910,,118,,2015,09,10
7fdff5bc0f6c4df99a22b893372df102,20151119,,118,,2015,11,19
02f77bb76ed14d28a05e23b3e00aeb9b,20180221,,118,,2018,02,21
36ee9d2930c14d8c85f7a01a56001713,20170805,,118,,2017,08,05
9fc5a31838584848a44d24e78fe870a9,20160907,,118,,2016,09,07
10c909b814ab476ab3ba5668d63ed3a1,20180412,,118,,2018,04,12
d6df308b05364b2b9ed238bbf838b3d3,20180702,,118,,2018,07,02
6e2e60cbf97448c9ae499babe8d3d769,20180201,,118,,2018,02,01
4ae9b46319004a23b84a545a7f6a568c,20160418,,118,,2016,04,18
aa85d9108050430886b7cdf7d2f3de1f,20170814,,118,,2017,08,14
33bc805e7baf4d3098211b05621d3022,20161212,,118,,2016,12,12
922df90b9d774bd59b64469bbb9d47d7,20161101,,118,,2016,11,01
db7093f9994f438ba01ffdc8f70b69e0,20171123,,118,,2017,11,23
394bb4dab27c47fbb08c6dc2912e88b8,20160219,,118,,2016,02,19
4f2a9737b0eb49389b1936cc179cae56,20171224,,118,,2017,12,24
94882c9b21b24d7fb2c3c0bdf2ae34f8,20150923,,118,,2015,09,23
6fb2a442ccb44db9a4deb57f00a1fa7e,20170921,,118,,2017,09,21
2a6c8914794648898105621376394cc2,20180312,,118,,2018,03,12
8ad1a146702e4cddac2619fc67690096,20150807,,118,,2015,08,07
8bafff02fd574a7d8abe2d548a1b01a0,20170806,,118,,2017,08,06
919fd37f06054f548f34da7cb110eef6,20171013,,118,,2017,10,13
d39e704f67fd4b9f98b83b0ed422ef6c,20180430,,118,,2018,04,30
5c42c4ebc76543dab1c3791784a251ba,20150919,,118,,2015,09,19
8418c2bf54904a75a0af4628eb0e1c44,20151007,,118,,2015,10,07
07d5af069ead41e9994707b6caf0312a,20151230,,118,,2015,12,30
84d32c85c84944068fa31aad35829406,20180322,,118,,2018,03,22
ef4ba06a65bb4dd19abc8dcb53b70a49,20170909,,118,,2017,09,09
2dc7fa1c3547421f8e4792839348bb81,20180310,,118,,2018,03,10
4004ab48104f402aa580c53b4d09d9dd,20161202,,118,,2016,12,02
566d06e7dfea40d7b0db51a5898895d2,20180717,,118,,2018,07,17
8665d22978b14ce1954f4b373138f0a3,20160727,,118,,2016,07,27
1d9437edaf764ab496b37cc90fcf6a0e,20170223,,118,,2017,02,23
660f89d83896499c8d76cc429c097a65,20180429,,118,,2018,04,29
929e792faa2f4cea8d0a820ee7430ec9,20180513,,118,,2018,05,13
e939b759b0fc46c5a10563315f01d91e,20170108,,118,,2017,01,08
fc5c03ed88994b60bff2839cc428c313,20170714,,118,,2017,07,14
9f7010200826477d93a4a8e496cc2bc0,20170331,,118,,2017,03,31
727a6854adcc4bfd8fa07874e6398fe5,20170519,,118,,2017,05,19
e50fca3eef0e47a2977b018ab767951a,20150903,,118,,2015,09,03
3964c9d017984279866a8496b9cd2156,20131031,,118,,2013,10,31
1314cb7b712649af9acf1ac19aadd267,20171110,,118,,2017,11,10
2ca26dc17c8644118f094f0c0e887e65,20170812,,118,,2017,08,12
5b5449454f7842e3b0e8993012278079,20171216,,118,,2017,12,16
4d72f75250a141dabf04ec46ad021322,20151117,,118,,2015,11,17
ba64a196c31740debce4eeca69c84d98,20150927,,118,,2015,09,27
6a9185d936ce42d68d9e50e2366c735b,20170719,,118,,2017,07,19
e617d169516f42a7b7d01273a0eb0946,20180513,,118,,2018,05,13
27ba8ac89a484a7fa6e7f5f2e97e3958,20161226,,118,,2016,12,26
45b7a172ef3e48d6b76ed759f07a3734,20160201,,118,,2016,02,01
aa3960d0d49f49daa8e022634d42c75f,20160516,,118,,2016,05,16
4dce174eaba74a7f8a11dd14f71481b3,20180520,,118,,2018,05,20
f3f85e5b209a4a1d9ff9dad77c154378,20151231,,118,,2015,12,31
32eb794b02e2405abcfd9a8a71eccb8d,20150804,,118,,2015,08,04
8b7aa17a27a940558bf3c4da44f0cb00,20170426,,118,,2017,04,26
3f935f28934b4151b6b7aadcb10c7a2b,20151113,,118,,2015,11,13
1a56f12f57914c99a5df8e7567e552ef,20160218,,118,,2016,02,18
9f8dd6b5fbb6414fa71eb213e8c03bfc,20180621,,118,,2018,06,21
be8ce8ad597f4737af9c7ec97ab233ff,20170930,,118,,2017,09,30
21e74285eb374f9fbd67a0db379bbca4,20180625,,118,,2018,06,25
c5c11d1cab5846049624f89ef43e3200,20160406,,118,,2016,04,06
47bc79bf0914408b9c1439c2f55f6616,20170804,,118,,2017,08,04
f0f10e521acb43febb2049132cda64e1,20170411,,118,,2017,04,11
1f99fa0f7d48410e9445aeb509db2d18,20160617,,118,,2016,06,17
4a7ad5e4af5c479d8f752092c85b9fc2,20160527,,118,,2016,05,27
1d62e4d00ea746fb9db2ce3a38f4794b,20180522,,118,,2018,05,22
953d9e44fa3b46e788a540a26ec7eeec,20151118,,118,,2015,11,18
9cbf831239914565aebb4495c0abecf8,20170918,,118,,2017,09,18
a7642f0b16db485a84d4a8a11dc8ade3,20171128,,118,,2017,11,28
546ce705bc3d48b7a8992a37bd3d53e9,20161010,,118,,2016,10,10
f92a82f8423a449a8d5fd1c3b4b696c5,20161205,,118,,2016,12,05
71d5e7688c8b4feab78554691c12c9a9,20160507,,118,,2016,05,07
7e8485c281ca423bbd8da3086532f1eb,20151123,,118,,2015,11,23
53240b77536a401d9f7a507325ac731f,20160201,,118,,2016,02,01
08f9f15c18064a80b9ee82256bafd697,20150801,,118,,2015,08,01
c228f71dd3b44b7f9ccf58c642b8a701,20170627,,118,,2017,06,27
0d4bc2b53dcf4489bffe55c3a32adf1f,20160525,,118,,2016,05,25
82358d808d0d4f19b1d3dcbcb0c16cb1,20170720,,118,,2017,07,20
7bdde8f906304a2f8c497f9d7474d8bd,20180207,,118,,2018,02,07
06277465ef3145f28b6e15acb4a948b6,20160121,,118,,2016,01,21
2a3a4c2372184141a1532f394d669004,20170107,,118,,2017,01,07
11272c6ccf0c40fb8b30a88711a57bf5,20160531,,118,,2016,05,31
3844dc1e0a3c4ecab579b8f8148d2c17,20171022,,118,,2017,10,22
fb94c0d3247b41adb00d6a46b4603fe8,20180426,,118,,2018,04,26
2e5e0dec6ec6427b965e755be45261ac,20170326,,118,,2017,03,26
a1b9e86542dc4136a522c254616dfa6e,20160529,,118,,2016,05,29
08fee0daaf174feb9944aecc99461d2f,20170929,,118,,2017,09,29
125562e434cd48fd9297a5f67111d5ce,20160115,,118,,2016,01,15
659205cbe3a848e3a18e4ff1c65e5f91,20151210,,118,,2015,12,10
faeded6115f34aa6a608b2cbe7b6f39b,20180113,,118,,2018,01,13
66b825b7056f4d369db6a31d0d2fcf4c,20161123,,118,,2016,11,23
df78c2a9a10947ea8069655d46e86e95,20180312,,118,,2018,03,12
1bdbca24f6f04fd58ae5343f0691a129,20171017,,118,,2017,10,17
51bceaa7ea2f450cb27e841aa9afcf02,20160414,,118,,2016,04,14
36ef13fb138a429a83c9276fa6a6f507,20170820,,118,,2017,08,20
72f255406ed240f9802df9093052e8f6,20180715,,118,,2018,07,15
6b5a3adf29cc4c07ad045027b0105b44,20180602,,118,,2018,06,02
adb0e6f8e45d42c983c7afef1bf970c1,20161003,,118,,2016,10,03
472443e4fc37453eb4942f85a6ff65f6,20160420,,118,,2016,04,20
a0c9c2d90596405b9d17fe1a9e24a954,20180416,,118,,2018,04,16
e7c667078aed43f5bb33b96d22c0fce0,20160114,,118,,2016,01,14
cf0db5d5f1f14a44a953df62cd9713e5,20180705,,118,,2018,07,05
7e5c724d4f5b42bcb53adda50b7a6dab,20170406,,118,,2017,04,06
f3fd1aa25b3248c1a0fcd3299562cd65,20160620,,118,,2016,06,20
c42883ead2d0413298e204d4643cb64b,20150910,,118,,2015,09,10
95d0334b42b64eda80ecb98f3dc7fc77,20171217,,118,,2017,12,17
3d0d7375e73a4938a9ab6a6a2e884ec4,20170206,,118,,2017,02,06
834475cf0b65466584631c77eba7fca7,20180420,,118,,2018,04,20
3df2d3180bcd4876a3abb7035a3bcb5d,20171011,,118,,2017,10,11
542c41f5afc049e7ae7d4721ace9d286,20180406,,118,,2018,04,06
dda231a70a21494da0f8358314cd9571,20160502,,118,,2016,05,02
57a61bd83da2490ca30d37c19460c1e6,20170317,,118,,2017,03,17
1a4dd2d3c7a54ad68bb0e067220ef4b9,20160821,,118,,2016,08,21
884e591b217642cda0f8d69eda127a5f,20170930,,118,,2017,09,30
8b298b81838242ea9a92b16d8bc5d068,20161211,,118,,2016,12,11
37e765f48ac840a4b6de70c953d6576f,20180220,,118,,2018,02,20
4c6f06b22b6043528d1f194fd5c539f7,20180501,,118,,2018,05,01
bae1ea0e87214a9fbc58d71c7062448c,20170923,,118,,2017,09,23
762d9c38dc864c41ba2879c444c97f7d,20170927,,118,,2017,09,27
d9d1c595b0ce4da695e96312369e5c4c,20160408,,118,,2016,04,08
482bfde0e0bb47d7bc5f4c45b8a892d0,20151112,,118,,2015,11,12
2a8bd6f5abe44e26a6b1ef04cf777f4f,20170321,,118,,2017,03,21
da47c4418d464beb8fcd91c25d143d5b,20171126,,118,,2017,11,26
8fd1b23ea1874f6d9b1f3b2bf0024cb0,20180314,,118,,2018,03,14
5ae36f912be1492199ec2da838cc6dda,20151021,,118,,2015,10,21
7882ad2a6cd44b6796c4e6eaffc40eb4,20170904,,118,,2017,09,04
056b230b94304920a5c289974acaeb0c,20170829,,118,,2017,08,29
a7732c8e10e843b18bc7765cdc3a836c,20170914,,118,,2017,09,14
4e458fc73b004f6896bafd3f7265d0ce,20160905,,118,,2016,09,05
63e6ddd860d74724af5f476f8a3882ab,20180516,,118,,2018,05,16
a2c2d33befb94372833451fdd0820148,20180126,,118,,2018,01,26
a3f32a88c02848d9973a701888877ef8,20160713,,118,,2016,07,13
4002a1ee12b846c8aa9230fccff3f59a,20160308,,118,,2016,03,08
7028c194e0f443829e3049a584abd56a,20170807,,118,,2017,08,07
326f27f638d14215b3429a0636cc37f9,20170803,,118,,2017,08,03
c3e36389d78348d18458eafd6f35bc1c,20160220,,118,,2016,02,20
c2bcdddddd2b4353a4751db78912a760,20170330,,118,,2017,03,30
f8fa92e65bec4d51b35ceab6d863259e,20150109,,118,,2015,01,09
ea796e04a85942e3a77985ed1f9a1940,20170420,,118,,2017,04,20
2c0f3100a6ae4906959044a50c9fe641,20160524,,118,,2016,05,24
10ed1b85c9614852916a00c155fdaa08,20151010,,118,,2015,10,10
5709166b8a4f46d0bc32db8b85e2d6fb,20160527,,118,,2016,05,27
5fabddadf9df43c3a41e4f58cc797fd4,20161010,,118,,2016,10,10
136a0b14cb2c42faa5a7492eb43480c5,20160209,,118,,2016,02,09
f2b3ad312ea343f483ea8a3db41b3a47,20160426,,118,,2016,04,26
85d6790868c146b8a3a9c0e9ba07d6b1,20171126,,118,,2017,11,26
683537f4b0f84e52bb4781d544da9070,20160421,,118,,2016,04,21
128c0040b8d34587970e1cbbf60f5cc0,20160130,,118,,2016,01,30
2ee4c9f11e4d4b34b7c038ec1f251148,20161108,,118,,2016,11,08
36ca38ce449645fcacc6fe0465010d64,20170914,,118,,2017,09,14
22990d835a0f4be28c3a7f0179cd39f0,20171126,,118,,2017,11,26
e9ea9187fd4a41f59531f59dd3a511e3,20140127,,118,,2014,01,27
5d2b8131ed9847c4b6606c534aef7ceb,20180321,,118,,2018,03,21
1575f73eb0274ab6b25567ace5ba2a90,20160602,,118,,2016,06,02
6d1edf56e5894240a755df5cbfae806c,20180121,,118,,2018,01,21
8aa2f57d85934578b6a5da5682500d08,20160312,,118,,2016,03,12
f488a534b7204529908f1f95a6bd92cd,20180303,,118,,2018,03,03
dd61e2bc8cd74beaa28224af99288068,20171013,,118,,2017,10,13
cd53a72ed0374e009d1a48a0aa149793,20150823,,118,,2015,08,23
b356ee145ca94ee89696c218ee71eec6,20160827,,118,,2016,08,27
5504732e8c82404095094982131076d1,20160206,,118,,2016,02,06
42636c607b97409ca9d284a8d13405ba,20160728,,118,,2016,07,28
cd1f2f7d93614d5ea28f27c4875be0ff,20180303,,118,,2018,03,03
105b50604fdc47298aa592d8946b8ac5,20170303,,118,,2017,03,03
c78c4a78172d4a75b3cf12ae81ec4a21,20170906,,118,,2017,09,06
75f463e0323742038b0c7e67612cd133,20180604,,118,,2018,06,04
c8d4c279a5344f86a213725e199cb3f5,20180609,,118,,2018,06,09
91822a0b4815413a82199d25c7293fc7,20180411,,118,,2018,04,11
d7af537a9c1c47d8a89913699c4b4343,20170718,,118,,2017,07,18
3407ea7b3da64a98848f6c2fadfc0c69,20160521,,118,,2016,05,21
d910c3264654421a9a72916bd1816611,20150809,,118,,2015,08,09
c4346e97f0a74f34aba9392856e6c1e1,20140417,,118,,2014,04,17
fa16652188eb49e080e9369849db4350,20170824,,118,,2017,08,24
3eb6aded21df4dcda69ba084c3dab2eb,20160503,,118,,2016,05,03
bb60cc839c154faba1e4bd3bb3762566,20170725,,118,,2017,07,25
324cde983eef4759ace1e2e30816b751,20171110,,118,,2017,11,10
9dcc543fb44a4ff3b491f7b057dde052,20160113,,118,,2016,01,13
4715bcde100647d6bbcc9b4f1e39df92,20180702,,118,,2018,07,02
e0cdb055bfcb40aeb18accedf8346204,20160219,,118,,2016,02,19
896a5bab4952449ba3c972fd71aa9f30,20160928,,118,,2016,09,28
61e882f4824149cc9bc534308f8a2aa6,20170326,,118,,2017,03,26
15a8348b98f24aa3a2a492e861625b93,20170912,,118,,2017,09,12
96ff9b56ced445e5b0b07b1b82554113,20170801,,118,,2017,08,01
84f484c6fed742d18921648d3d72218e,20150817,,118,,2015,08,17
0a8446aecfe548388a774ab52162850e,20171105,,118,,2017,11,05
468fe3d104e44f2da09311e42407fd5f,20170330,,118,,2017,03,30
87a7470272ca422faa06debd1c813216,20170312,,118,,2017,03,12
f9d169fa4c254d99b334c09088772cd0,20170324,,118,,2017,03,24
266511ae65474a0297f7d6b1f0ec3705,20180308,,118,,2018,03,08
b673e4cf251c498c9a8a0997874f6704,20180305,,118,,2018,03,05
790d13770c3d43f981c9080f444f4cbd,20180112,,118,,2018,01,12
0c4636aab4284e1484b7f88c6d48ba36,20180106,,118,,2018,01,06
350baaf35ad14a8e805991bc704404cd,20171006,,118,,2017,10,06
882a3db453b941f98e91fbac42d39b72,20170728,,118,,2017,07,28
0c21d96502a64b6c9a90d5ca2b8a7be8,20160315,,118,,2016,03,15
640f6eb009be4076a57769111ea79414,20180409,,118,,2018,04,09
b73a475d5dfd496e87123fb689f67965,20180608,,118,,2018,06,08
347b0731981245c681867568552acf2c,20170101,,118,,2017,01,01
1c78834522f9410087e559648e9d9e50,20180502,,118,,2018,05,02
22ff97b3841c460c8cb85aabfe14ae48,20170929,,118,,2017,09,29
2ec402c33fb34f42a2b16a6abcb34936,20160811,,118,,2016,08,11
20b5c011a0dd4c0f89957d770a141b90,20171126,,118,,2017,11,26
b5adce6af1544deeb3e3f96f3544b169,20180313,,118,,2018,03,13
35021cb17d1f4f23963dfeb34d32261e,20170809,,118,,2017,08,09
8a2ce69930a740ba9a1de18a509abba7,20141111,,118,,2014,11,11
72fdb0f803f84d2b983731b58a0d55cf,20171122,,118,,2017,11,22
42085a2ff6b8457fbd59029593406e26,20160619,,118,,2016,06,19
94d637e09b904f8db1bb28dba844133f,20171206,,118,,2017,12,06
7b25c32a41fe421dafe15366b093fdd1,20171023,,118,,2017,10,23
0d3f3f5f65b5433db4ef88f6cb518c29,20170426,,118,,2017,04,26
19922e284d024fd2961bc2d2e7172ab5,20171104,,118,,2017,11,04
22e48d2f671b4bcd97de9a51363ac680,20170226,,118,,2017,02,26
b7e0b2b278794fa8af656a8cd8075124,20180323,,118,,2018,03,23
0d22a83650df410d978e9ae2a3f94152,20170312,,118,,2017,03,12
cabf3a5898694a0b83f7ba8de7e20b23,20170908,,118,,2017,09,08
19fc24db285b41b8b91546f8ba7a1557,20160105,,118,,2016,01,05
9340b5fb0b094bf290db110aff473d5b,20171002,,118,,2017,10,02
