order_details_id,order_id,order_date,order_time,item_id
10804,4732,2023-03-21,0 days 13:02:15,116.0
10805,4732,2023-03-21,0 days 13:02:15,102.0
10806,4732,2023-03-21,0 days 13:02:15,102.0
10807,4732,2023-03-21,0 days 13:02:15,124.0
10808,4732,2023-03-21,0 days 13:02:15,125.0
10809,4732,2023-03-21,0 days 13:02:15,117.0
10810,4732,2023-03-21,0 days 13:02:15,117.0
10811,4732,2023-03-21,0 days 13:02:15,129.0
10812,4732,2023-03-21,0 days 13:02:15,113.0
10813,4732,2023-03-21,0 days 13:02:15,114.0
10814,4733,2023-03-21,0 days 13:08:31,107.0
10815,4733,2023-03-21,0 days 13:08:31,102.0
10816,4733,2023-03-21,0 days 13:08:31,131.0
10817,4734,2023-03-21,0 days 13:10:35,113.0
10818,4735,2023-03-21,0 days 13:20:32,127.0
10819,4735,2023-03-21,0 days 13:20:32,120.0
10820,4735,2023-03-21,0 days 13:20:32,123.0
10821,4735,2023-03-21,0 days 13:20:32,106.0
10822,4735,2023-03-21,0 days 13:20:32,132.0
10823,4736,2023-03-21,0 days 13:35:05,109.0
10824,4737,2023-03-21,0 days 13:37:53,107.0
10825,4738,2023-03-21,0 days 13:50:27,130.0
10826,4739,2023-03-21,0 days 13:56:44,130.0
10827,4740,2023-03-21,0 days 14:06:07,102.0
10828,4740,2023-03-21,0 days 14:06:07,127.0
10829,4740,2023-03-21,0 days 14:06:07,112.0
10830,4740,2023-03-21,0 days 14:06:07,105.0
10831,4741,2023-03-21,0 days 14:06:09,117.0
10832,4741,2023-03-21,0 days 14:06:09,106.0
10833,4741,2023-03-21,0 days 14:06:09,114.0
10834,4741,2023-03-21,0 days 14:06:09,114.0
10835,4742,2023-03-21,0 days 14:06:43,108.0
10836,4742,2023-03-21,0 days 14:06:43,126.0
10837,4742,2023-03-21,0 days 14:06:43,109.0
10838,4742,2023-03-21,0 days 14:06:43,120.0
10839,4743,2023-03-21,0 days 14:17:42,121.0
10840,4744,2023-03-21,0 days 14:19:17,122.0
10841,4745,2023-03-21,0 days 14:21:26,113.0
10842,4746,2023-03-21,0 days 14:31:37,102.0
10843,4746,2023-03-21,0 days 14:31:37,102.0
10844,4746,2023-03-21,0 days 14:31:37,124.0
10845,4746,2023-03-21,0 days 14:31:37,
10846,4747,2023-03-21,0 days 14:38:22,102.0
10847,4747,2023-03-21,0 days 14:38:22,106.0
10848,4748,2023-03-21,0 days 14:40:36,131.0
10849,4749,2023-03-21,0 days 14:46:54,109.0
10850,4749,2023-03-21,0 days 14:46:54,109.0
10851,4750,2023-03-21,0 days 15:17:26,108.0
10852,4750,2023-03-21,0 days 15:17:26,111.0
10853,4750,2023-03-21,0 days 15:17:26,122.0
10854,4751,2023-03-21,0 days 15:21:55,121.0
10855,4751,2023-03-21,0 days 15:21:55,132.0
10856,4752,2023-03-21,0 days 16:05:39,120.0
10857,4753,2023-03-21,0 days 16:12:25,122.0
10858,4754,2023-03-21,0 days 16:28:54,107.0
10859,4755,2023-03-21,0 days 16:40:27,124.0
10860,4755,2023-03-21,0 days 16:40:27,118.0
10861,4755,2023-03-21,0 days 16:40:27,119.0
10862,4755,2023-03-21,0 days 16:40:27,120.0
10863,4756,2023-03-21,0 days 16:51:43,124.0
10864,4756,2023-03-21,0 days 16:51:43,132.0
10865,4757,2023-03-21,0 days 16:52:17,104.0
10866,4758,2023-03-21,0 days 17:07:20,127.0
10867,4759,2023-03-21,0 days 17:08:35,109.0
10868,4759,2023-03-21,0 days 17:08:35,117.0
10869,4759,2023-03-21,0 days 17:08:35,
10870,4760,2023-03-21,0 days 17:26:32,102.0
10871,4760,2023-03-21,0 days 17:26:32,127.0
10872,4760,2023-03-21,0 days 17:26:32,112.0
10873,4761,2023-03-21,0 days 18:10:58,115.0
10874,4761,2023-03-21,0 days 18:10:58,113.0
10875,4761,2023-03-21,0 days 18:10:58,105.0
10876,4761,2023-03-21,0 days 18:10:58,
10877,4762,2023-03-21,0 days 18:39:15,130.0
10878,4763,2023-03-21,0 days 18:44:01,109.0
10879,4763,2023-03-21,0 days 18:44:01,122.0
10880,4763,2023-03-21,0 days 18:44:01,114.0
10881,4764,2023-03-21,0 days 18:52:00,124.0
10882,4764,2023-03-21,0 days 18:52:00,105.0
10883,4764,2023-03-21,0 days 18:52:00,122.0
10884,4765,2023-03-21,0 days 18:53:49,108.0
10885,4765,2023-03-21,0 days 18:53:49,109.0
10886,4766,2023-03-21,0 days 19:04:51,109.0
10887,4766,2023-03-21,0 days 19:04:51,120.0
10888,4767,2023-03-21,0 days 19:20:15,129.0
10889,4767,2023-03-21,0 days 19:20:15,105.0
10890,4767,2023-03-21,0 days 19:20:15,122.0
10891,4767,2023-03-21,0 days 19:20:15,106.0
10892,4768,2023-03-21,0 days 19:32:01,117.0
10893,4768,2023-03-21,0 days 19:32:01,113.0
10894,4768,2023-03-21,0 days 19:32:01,119.0
10895,4768,2023-03-21,0 days 19:32:01,105.0
10896,4769,2023-03-21,0 days 19:41:04,110.0
10897,4770,2023-03-21,0 days 19:41:16,120.0
10898,4770,2023-03-21,0 days 19:41:16,106.0
10899,4771,2023-03-21,0 days 19:49:47,124.0
10900,4771,2023-03-21,0 days 19:49:47,117.0
10901,4771,2023-03-21,0 days 19:49:47,121.0
10902,4771,2023-03-21,0 days 19:49:47,106.0
10903,4772,2023-03-21,0 days 19:53:41,101.0
10904,4772,2023-03-21,0 days 19:53:41,120.0
10905,4773,2023-03-21,0 days 20:04:52,106.0
10906,4774,2023-03-21,0 days 20:14:45,109.0
10907,4775,2023-03-21,0 days 20:15:09,129.0
10908,4775,2023-03-21,0 days 20:15:09,120.0
10909,4775,2023-03-21,0 days 20:15:09,114.0
10910,4775,2023-03-21,0 days 20:15:09,132.0
10911,4776,2023-03-21,0 days 20:15:27,102.0
10912,4776,2023-03-21,0 days 20:15:27,106.0
10913,4777,2023-03-21,0 days 20:35:51,109.0
10914,4777,2023-03-21,0 days 20:35:51,129.0
10915,4778,2023-03-21,0 days 20:38:40,105.0
10916,4779,2023-03-21,0 days 21:35:31,105.0
10917,4779,2023-03-21,0 days 21:35:31,114.0
10918,4780,2023-03-21,0 days 21:47:02,129.0
10919,4781,2023-03-21,0 days 21:58:12,105.0
10920,4782,2023-03-21,0 days 22:15:37,113.0
10921,4782,2023-03-21,0 days 22:15:37,113.0
10922,4782,2023-03-21,0 days 22:15:37,130.0
10923,4783,2023-03-22,0 days 12:01:30,119.0
10924,4783,2023-03-22,0 days 12:01:30,131.0
10925,4783,2023-03-22,0 days 12:01:30,106.0
10926,4784,2023-03-22,0 days 12:23:54,132.0
10927,4785,2023-03-22,0 days 12:31:46,122.0
10928,4786,2023-03-22,0 days 12:54:56,108.0
10929,4786,2023-03-22,0 days 12:54:56,124.0
10930,4787,2023-03-22,0 days 13:01:37,118.0
10931,4788,2023-03-22,0 days 13:26:50,114.0
10932,4789,2023-03-22,0 days 13:56:27,115.0
10933,4789,2023-03-22,0 days 13:56:27,108.0
10934,4789,2023-03-22,0 days 13:56:27,108.0
10935,4789,2023-03-22,0 days 13:56:27,125.0
10936,4789,2023-03-22,0 days 13:56:27,117.0
10937,4789,2023-03-22,0 days 13:56:27,113.0
10938,4789,2023-03-22,0 days 13:56:27,113.0
10939,4789,2023-03-22,0 days 13:56:27,118.0
10940,4790,2023-03-22,0 days 13:57:47,124.0
10941,4791,2023-03-22,0 days 14:25:24,113.0
10942,4791,2023-03-22,0 days 14:25:24,120.0
10943,4792,2023-03-22,0 days 14:42:50,114.0
10944,4793,2023-03-22,0 days 14:56:38,102.0
10945,4793,2023-03-22,0 days 14:56:38,111.0
10946,4794,2023-03-22,0 days 15:54:26,102.0
10947,4794,2023-03-22,0 days 15:54:26,132.0
10948,4795,2023-03-22,0 days 16:01:29,108.0
10949,4795,2023-03-22,0 days 16:01:29,118.0
10950,4795,2023-03-22,0 days 16:01:29,120.0
10951,4796,2023-03-22,0 days 16:09:49,107.0
10952,4797,2023-03-22,0 days 16:16:29,104.0
10953,4797,2023-03-22,0 days 16:16:29,113.0
10954,4798,2023-03-22,0 days 16:21:33,116.0
10955,4798,2023-03-22,0 days 16:21:33,126.0
10956,4798,2023-03-22,0 days 16:21:33,130.0
10957,4799,2023-03-22,0 days 16:32:35,102.0
10958,4799,2023-03-22,0 days 16:32:35,125.0
10959,4800,2023-03-22,0 days 16:49:55,132.0
10960,4801,2023-03-22,0 days 17:08:48,101.0
10961,4801,2023-03-22,0 days 17:08:48,107.0
10962,4801,2023-03-22,0 days 17:08:48,118.0
10963,4801,2023-03-22,0 days 17:08:48,123.0
10964,4802,2023-03-22,0 days 17:37:13,106.0
10965,4803,2023-03-22,0 days 17:50:14,109.0
10966,4804,2023-03-22,0 days 17:52:20,109.0
10967,4804,2023-03-22,0 days 17:52:20,127.0
10968,4805,2023-03-22,0 days 18:10:30,115.0
10969,4805,2023-03-22,0 days 18:10:30,132.0
10970,4806,2023-03-22,0 days 18:14:21,103.0
10971,4806,2023-03-22,0 days 18:14:21,108.0
10972,4806,2023-03-22,0 days 18:14:21,125.0
10973,4806,2023-03-22,0 days 18:14:21,117.0
10974,4807,2023-03-22,0 days 18:26:11,104.0
10975,4807,2023-03-22,0 days 18:26:11,125.0
10976,4808,2023-03-22,0 days 18:57:35,103.0
10977,4808,2023-03-22,0 days 18:57:35,109.0
10978,4808,2023-03-22,0 days 18:57:35,109.0
10979,4809,2023-03-22,0 days 19:18:35,124.0
10980,4809,2023-03-22,0 days 19:18:35,128.0
10981,4809,2023-03-22,0 days 19:18:35,129.0
10982,4809,2023-03-22,0 days 19:18:35,118.0
10983,4810,2023-03-22,0 days 19:23:28,115.0
10984,4810,2023-03-22,0 days 19:23:28,120.0
10985,4810,2023-03-22,0 days 19:23:28,130.0
10986,4811,2023-03-22,0 days 19:34:54,111.0
10987,4811,2023-03-22,0 days 19:34:54,114.0
10988,4812,2023-03-22,0 days 19:35:48,113.0
10989,4813,2023-03-22,0 days 19:52:54,114.0
10990,4814,2023-03-22,0 days 20:30:11,128.0
10991,4815,2023-03-22,0 days 20:52:46,101.0
10992,4815,2023-03-22,0 days 20:52:46,127.0
10993,4816,2023-03-22,0 days 20:55:27,117.0
10994,4817,2023-03-22,0 days 21:08:01,104.0
10995,4817,2023-03-22,0 days 21:08:01,128.0
10996,4818,2023-03-22,0 days 21:31:24,119.0
10997,4819,2023-03-22,0 days 21:58:31,131.0
10998,4819,2023-03-22,0 days 21:58:31,106.0
10999,4820,2023-03-23,0 days 11:18:22,129.0
11000,4821,2023-03-23,0 days 11:23:52,109.0
11001,4821,2023-03-23,0 days 11:23:52,113.0
11002,4821,2023-03-23,0 days 11:23:52,123.0
11003,4822,2023-03-23,0 days 11:31:48,108.0
11004,4822,2023-03-23,0 days 11:31:48,120.0
11005,4822,2023-03-23,0 days 11:31:48,121.0
11006,4822,2023-03-23,0 days 11:31:48,121.0
11007,4823,2023-03-23,0 days 11:38:21,118.0
11008,4824,2023-03-23,0 days 11:40:00,105.0
11009,4825,2023-03-23,0 days 11:48:12,101.0
11010,4825,2023-03-23,0 days 11:48:12,108.0
11011,4825,2023-03-23,0 days 11:48:12,128.0
11012,4825,2023-03-23,0 days 11:48:12,106.0
11013,4826,2023-03-23,0 days 11:56:58,109.0
11014,4827,2023-03-23,0 days 12:04:18,113.0
11015,4828,2023-03-23,0 days 12:10:12,101.0
11016,4829,2023-03-23,0 days 12:14:01,101.0
11017,4829,2023-03-23,0 days 12:14:01,105.0
11018,4830,2023-03-23,0 days 12:40:25,102.0
11019,4830,2023-03-23,0 days 12:40:25,108.0
11020,4830,2023-03-23,0 days 12:40:25,122.0
11021,4831,2023-03-23,0 days 12:46:10,103.0
11022,4832,2023-03-23,0 days 12:47:25,118.0
11023,4833,2023-03-23,0 days 12:49:53,127.0
11024,4834,2023-03-23,0 days 12:51:24,103.0
11025,4835,2023-03-23,0 days 12:55:41,124.0
11026,4835,2023-03-23,0 days 12:55:41,129.0
11027,4836,2023-03-23,0 days 12:57:49,101.0
11028,4836,2023-03-23,0 days 12:57:49,104.0
11029,4836,2023-03-23,0 days 12:57:49,108.0
11030,4836,2023-03-23,0 days 12:57:49,124.0
11031,4836,2023-03-23,0 days 12:57:49,126.0
11032,4836,2023-03-23,0 days 12:57:49,109.0
11033,4836,2023-03-23,0 days 12:57:49,117.0
11034,4836,2023-03-23,0 days 12:57:49,127.0
11035,4836,2023-03-23,0 days 12:57:49,128.0
11036,4836,2023-03-23,0 days 12:57:49,113.0
11037,4836,2023-03-23,0 days 12:57:49,120.0
11038,4836,2023-03-23,0 days 12:57:49,105.0
11039,4836,2023-03-23,0 days 12:57:49,130.0
11040,4837,2023-03-23,0 days 13:04:56,101.0
11041,4837,2023-03-23,0 days 13:04:56,120.0
11042,4838,2023-03-23,0 days 13:14:04,101.0
11043,4838,2023-03-23,0 days 13:14:04,101.0
11044,4838,2023-03-23,0 days 13:14:04,102.0
11045,4838,2023-03-23,0 days 13:14:04,103.0
11046,4838,2023-03-23,0 days 13:14:04,108.0
11047,4838,2023-03-23,0 days 13:14:04,113.0
11048,4838,2023-03-23,0 days 13:14:04,106.0
11049,4838,2023-03-23,0 days 13:14:04,
11050,4839,2023-03-23,0 days 13:39:44,118.0
11051,4840,2023-03-23,0 days 13:42:58,103.0
11052,4840,2023-03-23,0 days 13:42:58,109.0
11053,4841,2023-03-23,0 days 13:45:24,125.0
11054,4841,2023-03-23,0 days 13:45:24,111.0
11055,4841,2023-03-23,0 days 13:45:24,112.0
11056,4841,2023-03-23,0 days 13:45:24,119.0
11057,4841,2023-03-23,0 days 13:45:24,131.0
11058,4841,2023-03-23,0 days 13:45:24,123.0
11059,4842,2023-03-23,0 days 13:59:42,118.0
11060,4843,2023-03-23,0 days 14:03:50,109.0
11061,4843,2023-03-23,0 days 14:03:50,120.0
11062,4844,2023-03-23,0 days 14:48:44,117.0
11063,4845,2023-03-23,0 days 15:30:17,113.0
11064,4845,2023-03-23,0 days 15:30:17,105.0
11065,4846,2023-03-23,0 days 15:31:14,124.0
11066,4846,2023-03-23,0 days 15:31:14,128.0
11067,4846,2023-03-23,0 days 15:31:14,112.0
11068,4846,2023-03-23,0 days 15:31:14,120.0
11069,4847,2023-03-23,0 days 16:08:52,108.0
11070,4848,2023-03-23,0 days 16:18:18,124.0
11071,4849,2023-03-23,0 days 16:30:24,125.0
11072,4850,2023-03-23,0 days 16:30:47,101.0
11073,4850,2023-03-23,0 days 16:30:47,104.0
11074,4850,2023-03-23,0 days 16:30:47,108.0
11075,4850,2023-03-23,0 days 16:30:47,120.0
11076,4851,2023-03-23,0 days 16:36:52,126.0
11077,4852,2023-03-23,0 days 16:41:38,116.0
11078,4853,2023-03-23,0 days 16:58:43,104.0
11079,4854,2023-03-23,0 days 17:03:09,125.0
11080,4854,2023-03-23,0 days 17:03:09,129.0
11081,4855,2023-03-23,0 days 17:08:22,
11082,4856,2023-03-23,0 days 17:09:52,122.0
11083,4857,2023-03-23,0 days 17:10:42,101.0
11084,4857,2023-03-23,0 days 17:10:42,108.0
11085,4857,2023-03-23,0 days 17:10:42,127.0
11086,4857,2023-03-23,0 days 17:10:42,131.0
11087,4858,2023-03-23,0 days 17:20:36,110.0
11088,4858,2023-03-23,0 days 17:20:36,119.0
11089,4859,2023-03-23,0 days 17:30:36,103.0
11090,4859,2023-03-23,0 days 17:30:36,108.0
11091,4859,2023-03-23,0 days 17:30:36,105.0
11092,4860,2023-03-23,0 days 17:40:49,113.0
11093,4860,2023-03-23,0 days 17:40:49,123.0
11094,4861,2023-03-23,0 days 17:59:40,101.0
11095,4861,2023-03-23,0 days 17:59:40,118.0
11096,4862,2023-03-23,0 days 18:11:50,112.0
11097,4863,2023-03-23,0 days 18:18:12,111.0
11098,4863,2023-03-23,0 days 18:18:12,112.0
11099,4864,2023-03-23,0 days 18:50:25,130.0
11100,4864,2023-03-23,0 days 18:50:25,123.0
11101,4865,2023-03-23,0 days 18:58:05,121.0
11102,4865,2023-03-23,0 days 18:58:05,132.0
11103,4866,2023-03-23,0 days 19:20:18,109.0
11104,4866,2023-03-23,0 days 19:20:18,118.0
11105,4867,2023-03-23,0 days 19:21:09,132.0
11106,4868,2023-03-23,0 days 19:39:40,103.0
11107,4868,2023-03-23,0 days 19:39:40,111.0
11108,4869,2023-03-23,0 days 19:43:40,126.0
11109,4869,2023-03-23,0 days 19:43:40,118.0
11110,4869,2023-03-23,0 days 19:43:40,122.0
11111,4870,2023-03-23,0 days 19:50:49,125.0
11112,4871,2023-03-23,0 days 19:54:00,102.0
11113,4871,2023-03-23,0 days 19:54:00,110.0
11114,4871,2023-03-23,0 days 19:54:00,129.0
11115,4872,2023-03-23,0 days 20:09:11,124.0
11116,4872,2023-03-23,0 days 20:09:11,109.0
11117,4873,2023-03-23,0 days 20:25:39,105.0
11118,4874,2023-03-23,0 days 20:31:44,106.0
11119,4875,2023-03-23,0 days 20:55:17,107.0
11120,4875,2023-03-23,0 days 20:55:17,116.0
11121,4875,2023-03-23,0 days 20:55:17,113.0
11122,4876,2023-03-23,0 days 21:07:34,105.0
11123,4877,2023-03-23,0 days 22:05:32,102.0
11124,4877,2023-03-23,0 days 22:05:32,112.0
11125,4878,2023-03-23,0 days 22:12:04,119.0
11126,4879,2023-03-23,0 days 22:19:06,107.0
11127,4879,2023-03-23,0 days 22:19:06,124.0
11128,4880,2023-03-23,0 days 22:39:18,109.0
11129,4880,2023-03-23,0 days 22:39:18,129.0
11130,4881,2023-03-24,0 days 11:16:40,107.0
11131,4881,2023-03-24,0 days 11:16:40,105.0
11132,4881,2023-03-24,0 days 11:16:40,131.0
11133,4881,2023-03-24,0 days 11:16:40,106.0
11134,4882,2023-03-24,0 days 11:20:32,102.0
11135,4883,2023-03-24,0 days 11:44:46,118.0
11136,4884,2023-03-24,0 days 11:45:15,104.0
11137,4885,2023-03-24,0 days 11:57:15,113.0
11138,4886,2023-03-24,0 days 12:00:25,125.0
11139,4886,2023-03-24,0 days 12:00:25,118.0
11140,4887,2023-03-24,0 days 12:04:00,107.0
11141,4887,2023-03-24,0 days 12:04:00,105.0
11142,4887,2023-03-24,0 days 12:04:00,132.0
11143,4888,2023-03-24,0 days 12:19:14,106.0
11144,4889,2023-03-24,0 days 12:21:23,101.0
11145,4890,2023-03-24,0 days 12:26:16,108.0
11146,4891,2023-03-24,0 days 12:26:41,102.0
11147,4891,2023-03-24,0 days 12:26:41,103.0
11148,4891,2023-03-24,0 days 12:26:41,104.0
11149,4891,2023-03-24,0 days 12:26:41,105.0
11150,4892,2023-03-24,0 days 12:49:05,116.0
11151,4892,2023-03-24,0 days 12:49:05,125.0
11152,4892,2023-03-24,0 days 12:49:05,109.0
11153,4893,2023-03-24,0 days 12:53:26,108.0
11154,4893,2023-03-24,0 days 12:53:26,125.0
11155,4893,2023-03-24,0 days 12:53:26,117.0
11156,4893,2023-03-24,0 days 12:53:26,129.0
11157,4893,2023-03-24,0 days 12:53:26,120.0
11158,4893,2023-03-24,0 days 12:53:26,131.0
11159,4893,2023-03-24,0 days 12:53:26,106.0
11160,4893,2023-03-24,0 days 12:53:26,106.0
11161,4894,2023-03-24,0 days 12:54:29,116.0
11162,4894,2023-03-24,0 days 12:54:29,103.0
11163,4895,2023-03-24,0 days 12:57:03,117.0
11164,4896,2023-03-24,0 days 13:05:31,130.0
11165,4897,2023-03-24,0 days 13:11:23,109.0
11166,4898,2023-03-24,0 days 13:22:58,105.0
11167,4899,2023-03-24,0 days 14:14:11,109.0
11168,4899,2023-03-24,0 days 14:14:11,113.0
11169,4900,2023-03-24,0 days 14:28:06,122.0
11170,4900,2023-03-24,0 days 14:28:06,106.0
11171,4901,2023-03-24,0 days 14:42:01,129.0
11172,4901,2023-03-24,0 days 14:42:01,111.0
11173,4901,2023-03-24,0 days 14:42:01,120.0
11174,4902,2023-03-24,0 days 15:31:33,112.0
11175,4902,2023-03-24,0 days 15:31:33,119.0
11176,4902,2023-03-24,0 days 15:31:33,105.0
11177,4903,2023-03-24,0 days 15:57:20,101.0
11178,4903,2023-03-24,0 days 15:57:20,122.0
11179,4904,2023-03-24,0 days 16:00:10,106.0
11180,4905,2023-03-24,0 days 16:07:27,108.0
11181,4905,2023-03-24,0 days 16:07:27,118.0
11182,4906,2023-03-24,0 days 16:25:58,107.0
11183,4906,2023-03-24,0 days 16:25:58,120.0
11184,4906,2023-03-24,0 days 16:25:58,106.0
11185,4907,2023-03-24,0 days 16:28:16,102.0
11186,4907,2023-03-24,0 days 16:28:16,124.0
11187,4907,2023-03-24,0 days 16:28:16,113.0
11188,4908,2023-03-24,0 days 16:34:25,129.0
11189,4908,2023-03-24,0 days 16:34:25,129.0
11190,4909,2023-03-24,0 days 16:39:37,105.0
11191,4910,2023-03-24,0 days 16:43:09,121.0
11192,4911,2023-03-24,0 days 16:50:08,103.0
11193,4911,2023-03-24,0 days 16:50:08,118.0
11194,4911,2023-03-24,0 days 16:50:08,106.0
11195,4911,2023-03-24,0 days 16:50:08,106.0
11196,4912,2023-03-24,0 days 16:58:45,107.0
11197,4912,2023-03-24,0 days 16:58:45,111.0
11198,4912,2023-03-24,0 days 16:58:45,132.0
11199,4913,2023-03-24,0 days 17:04:55,117.0
11200,4914,2023-03-24,0 days 17:07:49,
11201,4915,2023-03-24,0 days 17:08:31,101.0
11202,4915,2023-03-24,0 days 17:08:31,112.0
11203,4916,2023-03-24,0 days 17:10:38,107.0
11204,4917,2023-03-24,0 days 17:28:09,108.0
11205,4918,2023-03-24,0 days 17:33:38,101.0
11206,4919,2023-03-24,0 days 17:39:17,117.0
11207,4919,2023-03-24,0 days 17:39:17,119.0
11208,4919,2023-03-24,0 days 17:39:17,106.0
11209,4920,2023-03-24,0 days 17:39:24,125.0
11210,4920,2023-03-24,0 days 17:39:24,117.0
11211,4921,2023-03-24,0 days 17:59:12,120.0
11212,4921,2023-03-24,0 days 17:59:12,106.0
11213,4922,2023-03-24,0 days 18:10:44,115.0
11214,4922,2023-03-24,0 days 18:10:44,113.0
11215,4923,2023-03-24,0 days 18:48:54,124.0
11216,4924,2023-03-24,0 days 18:53:06,120.0
11217,4924,2023-03-24,0 days 18:53:06,114.0
11218,4925,2023-03-24,0 days 18:57:07,125.0
11219,4925,2023-03-24,0 days 18:57:07,106.0
11220,4926,2023-03-24,0 days 19:00:07,120.0
11221,4927,2023-03-24,0 days 19:38:31,115.0
11222,4927,2023-03-24,0 days 19:38:31,125.0
11223,4927,2023-03-24,0 days 19:38:31,114.0
11224,4927,2023-03-24,0 days 19:38:31,132.0
11225,4928,2023-03-24,0 days 19:44:15,110.0
11226,4928,2023-03-24,0 days 19:44:15,122.0
11227,4928,2023-03-24,0 days 19:44:15,
11228,4929,2023-03-24,0 days 19:49:39,117.0
11229,4929,2023-03-24,0 days 19:49:39,113.0
11230,4930,2023-03-24,0 days 19:57:44,124.0
11231,4930,2023-03-24,0 days 19:57:44,123.0
11232,4930,2023-03-24,0 days 19:57:44,114.0
11233,4931,2023-03-24,0 days 20:01:03,101.0
11234,4931,2023-03-24,0 days 20:01:03,107.0
11235,4932,2023-03-24,0 days 20:20:11,117.0
11236,4932,2023-03-24,0 days 20:20:11,129.0
11237,4933,2023-03-24,0 days 20:32:57,101.0
11238,4933,2023-03-24,0 days 20:32:57,129.0
11239,4933,2023-03-24,0 days 20:32:57,122.0
11240,4934,2023-03-24,0 days 20:37:52,125.0
11241,4935,2023-03-24,0 days 20:56:05,102.0
11242,4935,2023-03-24,0 days 20:56:05,125.0
11243,4935,2023-03-24,0 days 20:56:05,127.0
11244,4936,2023-03-24,0 days 21:06:17,120.0
11245,4937,2023-03-24,0 days 22:03:54,108.0
11246,4937,2023-03-24,0 days 22:03:54,110.0
11247,4938,2023-03-24,0 days 22:14:02,107.0
11248,4938,2023-03-24,0 days 22:14:02,108.0
11249,4938,2023-03-24,0 days 22:14:02,110.0
11250,4938,2023-03-24,0 days 22:14:02,120.0
11251,4939,2023-03-24,0 days 22:20:17,109.0
11252,4939,2023-03-24,0 days 22:20:17,118.0
11253,4939,2023-03-24,0 days 22:20:17,119.0
11254,4939,2023-03-24,0 days 22:20:17,120.0
11255,4940,2023-03-24,0 days 22:20:25,110.0
11256,4940,2023-03-24,0 days 22:20:25,131.0
11257,4940,2023-03-24,0 days 22:20:25,132.0
11258,4941,2023-03-25,0 days 11:32:56,111.0
11259,4942,2023-03-25,0 days 11:37:54,101.0
11260,4942,2023-03-25,0 days 11:37:54,107.0
11261,4942,2023-03-25,0 days 11:37:54,112.0
11262,4942,2023-03-25,0 days 11:37:54,106.0
11263,4943,2023-03-25,0 days 11:53:09,127.0
11264,4944,2023-03-25,0 days 11:53:50,103.0
11265,4945,2023-03-25,0 days 12:00:40,110.0
11266,4946,2023-03-25,0 days 12:06:23,121.0
11267,4946,2023-03-25,0 days 12:06:23,130.0
11268,4947,2023-03-25,0 days 12:09:12,116.0
11269,4947,2023-03-25,0 days 12:09:12,109.0
11270,4948,2023-03-25,0 days 12:11:42,106.0
11271,4949,2023-03-25,0 days 12:20:42,125.0
11272,4950,2023-03-25,0 days 12:22:09,115.0
11273,4950,2023-03-25,0 days 12:22:09,108.0
11274,4950,2023-03-25,0 days 12:22:09,125.0
11275,4951,2023-03-25,0 days 12:41:13,102.0
11276,4951,2023-03-25,0 days 12:41:13,108.0
11277,4951,2023-03-25,0 days 12:41:13,125.0
11278,4951,2023-03-25,0 days 12:41:13,121.0
11279,4952,2023-03-25,0 days 12:43:12,102.0
11280,4953,2023-03-25,0 days 13:00:56,122.0
11281,4954,2023-03-25,0 days 13:02:58,128.0
11282,4954,2023-03-25,0 days 13:02:58,119.0
11283,4955,2023-03-25,0 days 13:10:57,108.0
11284,4955,2023-03-25,0 days 13:10:57,112.0
11285,4955,2023-03-25,0 days 13:10:57,121.0
11286,4955,2023-03-25,0 days 13:10:57,130.0
11287,4955,2023-03-25,0 days 13:10:57,123.0
11288,4955,2023-03-25,0 days 13:10:57,106.0
11289,4956,2023-03-25,0 days 13:26:18,108.0
11290,4956,2023-03-25,0 days 13:26:18,122.0
11291,4957,2023-03-25,0 days 13:34:24,118.0
11292,4958,2023-03-25,0 days 13:36:37,108.0
11293,4959,2023-03-25,0 days 13:49:25,105.0
11294,4960,2023-03-25,0 days 13:58:48,113.0
11295,4961,2023-03-25,0 days 14:01:43,120.0
11296,4962,2023-03-25,0 days 14:34:44,112.0
11297,4962,2023-03-25,0 days 14:34:44,
11298,4963,2023-03-25,0 days 14:57:26,118.0
11299,4964,2023-03-25,0 days 15:42:29,102.0
11300,4964,2023-03-25,0 days 15:42:29,119.0
11301,4965,2023-03-25,0 days 16:12:29,104.0
11302,4965,2023-03-25,0 days 16:12:29,131.0
11303,4966,2023-03-25,0 days 16:43:47,108.0
11304,4967,2023-03-25,0 days 17:02:42,107.0
11305,4967,2023-03-25,0 days 17:02:42,125.0
11306,4967,2023-03-25,0 days 17:02:42,120.0
11307,4968,2023-03-25,0 days 17:07:45,107.0
11308,4968,2023-03-25,0 days 17:07:45,121.0
11309,4968,2023-03-25,0 days 17:07:45,105.0
11310,4968,2023-03-25,0 days 17:07:45,132.0
11311,4969,2023-03-25,0 days 17:13:34,104.0
11312,4969,2023-03-25,0 days 17:13:34,104.0
11313,4969,2023-03-25,0 days 17:13:34,129.0
11314,4970,2023-03-25,0 days 17:32:07,125.0
11315,4970,2023-03-25,0 days 17:32:07,110.0
11316,4970,2023-03-25,0 days 17:32:07,120.0
11317,4970,2023-03-25,0 days 17:32:07,122.0
11318,4971,2023-03-25,0 days 17:37:50,104.0
11319,4971,2023-03-25,0 days 17:37:50,122.0
11320,4971,2023-03-25,0 days 17:37:50,132.0
11321,4971,2023-03-25,0 days 17:37:50,132.0
